Proof,Uncompressed.length,Uncompressed.coreSize,Uncompressed.height,Uncompressed.space,Uncompressed.time,Uncompressed.transLength,PCNewNew.length,PCNewNew.coreSize,PCNewNew.height,PCNewNew.space,PCNewNew.time,PCNewNew.transLength,FCNewNew.length,FCNewNew.coreSize,FCNewNew.height,FCNewNew.space,FCNewNew.time,FCNewNew.transLength,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1201,201710,2921,4719,2491,73640,206260,194386,3859,4699,2957,609818,199066,193865,3939,4689,2950,763787,198299,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl411,11497,949,1132,702,1407,12235,11164,1067,1129,691,19953,11876,11150,1069,1125,690,26408,11838,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl212,1442,319,182,134,289,1714,1529,410,187,128,572,1787,1506,398,187,128,682,1756,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl478,73308,2129,2431,1732,12662,75958,70510,2463,2362,1878,189077,73128,70610,2572,2361,1879,225633,73250,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn783,6789,946,1019,596,1365,7169,6562,949,988,583,8360,6926,6495,958,965,581,10218,6833,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn477,10710,921,831,614,1288,11584,10557,1012,836,610,14613,11435,10568,1026,835,610,18663,11408,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1222,55383,1822,1566,1568,13462,57837,54101,2184,1548,1627,153224,56553,54022,2264,1538,1626,195459,56348,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl678,253773,2856,5256,2742,145166,255523,243312,3263,5235,3556,962101,245030,243198,3266,5235,3552,1211372,244832,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl105,12842,1232,725,955,2980,13366,12473,1276,719,936,18920,12973,12473,1278,719,936,23902,12949,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1020,9242,920,1006,649,2052,10126,8973,1015,1008,634,13573,9847,8600,1020,974,625,16183,9364,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn945,115261,2626,1725,2499,62907,116051,109723,2862,1713,2860,405246,110481,109498,2878,1712,2862,483896,110148,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl971,10540,935,854,694,1987,11346,10124,1052,850,664,16863,10882,10117,1058,850,666,21203,10835,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1221,10720,941,1147,674,2705,11480,10605,1032,1130,676,17437,11355,10527,1046,1118,675,21016,11239,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl447,5160,473,543,410,543,5574,5038,516,544,407,5292,5436,5034,513,544,407,7320,5432,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl113,6251,846,699,617,929,6471,5931,858,652,607,4884,6153,5944,864,652,607,6484,6154,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn142,19279,1187,1479,956,3280,19947,18916,1249,1475,975,26668,19578,18690,1262,1468,973,32671,19292,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl270,50209,1913,2066,1511,8115,52749,48794,2253,2064,1548,108041,51366,48538,2300,2061,1545,135998,50924,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn223,2476,550,476,298,402,2684,2365,550,480,293,2334,2537,2375,555,480,293,3042,2535,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl896,8053,1073,782,680,1712,8369,7945,1100,787,683,10649,8243,7962,1109,787,682,13494,8238,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl223,8326,995,809,699,990,8616,8094,1014,811,690,7985,8382,8086,1021,810,690,10192,8346,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl193,3383,598,485,285,834,3541,3372,617,490,287,2816,3518,3381,621,490,287,3303,3511,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1090,29202,1146,1238,1089,5398,29656,28339,1174,1230,1151,44349,28797,28294,1181,1230,1151,56502,28724,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn833,3555,609,438,405,750,3843,3546,615,443,407,3785,3830,3553,625,442,406,4594,3823,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1005,2782,513,315,309,668,2920,2740,517,319,309,2118,2866,2742,518,319,309,2511,2864,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1100,6763,759,865,533,1877,7415,6552,874,870,519,12721,7146,6519,882,860,517,17048,7109,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl017,33955,2067,1432,1451,7973,36203,33198,2370,1437,1424,112465,35446,33208,2436,1437,1424,154039,35342,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl590,799079,5494,10305,4641,491828,811147,751928,8912,10256,7325,3863614,764322,750205,9017,10243,7332,5147005,761845,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl301,6030,652,422,495,796,6450,5933,696,427,478,6066,6319,5933,696,427,478,7523,6323,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl495,57959,1862,2256,1611,11611,59963,55886,2100,2236,1721,136746,57884,55868,2116,2234,1722,170584,57834,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl405,1277,264,209,155,268,1473,1302,308,210,146,823,1470,1309,313,208,144,944,1467,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn1104,122392,2264,2378,2075,28771,125026,117750,2797,2344,2346,349905,120422,117582,2844,2343,2343,458324,120124,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn852,18017,1486,856,1093,6767,18755,17251,1591,841,1078,40483,17951,17185,1611,841,1077,48345,17833,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl853,4563,707,502,426,744,4909,4537,772,483,416,3689,4837,4468,764,481,415,4420,4732,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn985,9203,1103,710,759,3245,9445,8704,1111,711,760,13216,8938,8712,1115,711,760,15379,8924,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn454,4698,563,446,410,2821,5140,4640,588,451,399,6479,5064,4642,589,451,399,7232,5062,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl532,72414,2206,1421,1915,20855,73048,68860,2293,1381,2158,198742,69510,68849,2292,1381,2158,256215,69479,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn479,5341,731,705,445,897,5725,5204,750,704,442,6686,5588,5212,754,704,442,8294,5588,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl030,43099,1517,1241,1393,11555,43675,41506,1569,1235,1458,93793,42092,41400,1573,1235,1456,115835,41934,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl465,12955,876,981,677,2249,13385,12456,893,985,702,17721,12878,12504,903,985,702,21633,12888,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1075,7121,824,878,558,1245,7457,6933,864,856,562,6085,7271,6933,865,855,562,7352,7269,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1274,3508,551,513,418,970,3614,3456,556,515,416,3596,3554,3379,542,511,416,4311,3465,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl933,132977,2395,2661,2483,61652,133529,126410,2551,2650,2850,430246,127044,125388,2572,2631,2841,522466,125842,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl411,324881,3629,4446,3341,70210,331243,301305,5042,4381,4303,1197901,307467,300856,5112,4380,4302,1569297,306658,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl720,1794,381,308,243,423,2034,1818,418,313,241,1718,2042,1823,420,313,240,2134,2033,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn407,52347,1985,1685,1473,6941,54087,49780,2390,1687,1576,118448,51502,49669,2388,1681,1576,162020,51253,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd061,50203,1957,1985,1647,17228,51323,49367,2087,1990,1699,115557,50503,49367,2091,1990,1699,138950,50479,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn493,4835,582,355,398,581,5373,4770,622,360,396,4663,5290,4793,637,359,397,5842,5293,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn043,2453,484,412,281,356,2647,2434,491,417,281,2029,2626,2420,491,417,278,2476,2596,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl033,3166,564,381,364,498,3344,3140,569,386,365,2389,3318,3144,573,386,364,2856,3306,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl025,1686,370,248,191,297,1806,1684,378,253,194,1165,1800,1688,380,253,194,1471,1802,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1192,8735,1000,736,634,1745,9237,8357,991,728,614,10438,8835,8273,996,717,609,12646,8693,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl335,24681,1382,1130,1148,4169,25373,23703,1474,1116,1157,40989,24359,23676,1477,1116,1156,52629,24328,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl179,262946,3223,5145,3081,80372,265796,250409,3882,5137,3759,821334,253299,250296,3932,5140,3758,1077302,252898,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn258,5661,972,976,541,1168,6015,5609,1001,981,538,5635,5951,5613,1004,979,538,6775,5943,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn824,15836,1085,716,824,3247,16930,15559,1376,721,830,20636,16413,15532,1366,721,831,24921,16368,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl927,6836,991,637,794,2215,7060,6611,1022,573,787,9428,6807,6541,1027,569,784,10995,6707,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl448,31831,1472,1364,1162,3594,33055,30304,1696,1360,1203,60166,31506,30297,1697,1359,1203,78146,31465,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl049,1839,404,236,225,434,1979,1804,411,239,226,1251,1932,1750,411,240,219,1308,1854,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1032,13479,1042,1014,783,2654,14367,13351,1124,1019,777,22935,14237,13152,1133,987,769,27633,13962,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl686,117827,2609,3148,2208,48602,119671,113136,2970,3149,2433,428331,114974,112996,2989,3143,2432,535813,114710,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl958,1612,375,269,202,573,1662,1609,375,274,205,1222,1659,1598,375,273,204,1373,1640,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1210,4776,711,633,451,1348,5088,4739,729,638,445,6241,5037,4703,731,633,440,7134,4955,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl271,3985,612,496,370,512,4237,3934,618,499,373,2414,4180,3944,623,496,373,2945,4178,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn551,14172,1355,1223,906,4990,14558,13810,1395,1227,904,25544,14196,13802,1396,1224,904,30065,14168,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl091,577426,4131,10280,3867,240122,584156,548691,5774,10213,5342,2351262,555597,547902,5875,10210,5347,3010079,554322,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn149,7415,987,969,671,1977,7645,7279,996,974,662,9162,7493,7288,1011,974,661,10583,7468,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1205,16312,1245,1181,862,4598,16906,15566,1251,1182,859,31504,16136,15543,1260,1171,859,38046,16075,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1135,3556,523,542,342,668,3712,3508,531,547,346,2886,3656,3519,536,547,346,3500,3659,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl106,7160,1062,712,678,1581,7408,7010,1072,717,672,7759,7248,7016,1077,716,676,9423,7218,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd052,73005,1718,1355,1609,30361,74489,70211,2010,1360,1790,186893,71609,69975,2027,1360,1785,223941,71273,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl333,221645,2995,3781,2980,72239,223795,208921,3335,3764,3531,598944,211093,208695,3360,3764,3527,773370,210761,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl504,35015,1829,1137,1284,7162,36353,34104,2028,1137,1304,78220,35408,34096,2034,1136,1304,108420,35362,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn764,17544,1464,1176,1053,6010,18346,17159,1548,1152,1049,37335,17965,16960,1550,1148,1050,43688,17664,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl824,157082,2875,3618,2555,55090,158726,151977,3253,3623,2992,648513,153653,151983,3273,3623,2992,928428,153581,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl801,17294,1217,998,971,6568,17960,16868,1304,1002,982,32234,17520,16514,1315,1002,977,39428,17142,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl708,7697,879,762,623,2051,7925,7584,903,767,616,11392,7804,7511,913,753,616,12863,7679,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl293,4420,700,439,422,620,4896,4352,762,440,412,4591,4792,4326,761,431,412,5648,4742,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl692,67812,2251,1803,1643,15061,69780,64891,2775,1771,1738,190531,66785,64764,2775,1771,1740,261603,66530,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl100,136825,2406,3886,2594,42218,137589,131260,2578,3874,2860,440139,132066,131053,2583,3874,2860,576624,131761,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl232,1360,312,245,141,250,1414,1345,318,247,142,736,1395,1349,320,248,143,828,1395,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl060,454,89,80,56,136,490,469,103,81,56,144,503,464,101,82,56,111,496,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl258,9716,906,656,682,1192,10580,9750,1151,659,679,12605,10622,9770,1161,659,679,16266,10620,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl078,216057,2280,4285,2569,65199,216867,202829,2480,4216,3184,589255,203753,202279,2474,4215,3184,746809,203109,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn593,150199,2269,2482,2240,70256,150827,141145,2426,2427,2634,421663,141823,140821,2430,2416,2634,511466,141417,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn839,10594,1046,682,699,2174,11444,10478,1177,649,685,14604,11322,10504,1199,645,685,17842,11336,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl815,828138,5692,8295,5047,601383,837816,780718,8486,8185,7617,4323782,790578,780032,8629,8181,7623,5715023,789468,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1278,5012,580,531,381,828,5254,4967,598,534,376,4042,5197,4970,599,534,376,5108,5200,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl022,58355,2258,1896,1731,10944,61685,56970,2775,1900,1754,188134,60282,56941,2861,1897,1754,239134,60015,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn019,2242,432,389,251,452,2412,2225,438,394,253,1290,2389,2206,449,391,252,1549,2318,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl383,125054,2550,3702,2305,36702,126140,116518,2797,3659,2542,386187,117626,116387,2799,3659,2541,514012,117355,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn992,9875,1139,1064,747,3554,10293,9529,1186,1055,719,17758,9923,9490,1184,1053,719,21108,9870,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl564,6161,921,653,637,1527,6369,5953,926,656,631,6624,6153,5952,925,656,631,7970,6154,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl928,135493,2652,2699,2634,78884,135937,127596,2765,2673,2956,471958,128056,127104,2780,2673,2954,597315,127480,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl138,534602,4288,8073,3820,249318,543202,511787,6370,7993,5089,2216578,520589,510530,6486,7988,5097,2871709,518638,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl516,2626,479,367,323,579,2774,2616,481,372,324,1374,2756,2626,486,372,324,1670,2758,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1230,28117,1233,1674,1134,11067,28345,27014,1253,1675,1193,55966,27246,26988,1258,1675,1193,64258,27200,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1030,399504,4385,4514,3517,171787,408332,375875,6867,4436,4600,1646769,384957,373928,6834,4421,4593,2180347,382376,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1182,2950,503,433,301,562,3096,2942,516,438,299,2202,3084,2941,518,437,299,2659,3075,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl457,5978,687,589,505,672,6538,5908,720,594,499,6586,6448,5934,733,594,499,8306,6464,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl755,258327,2664,5078,2732,181427,260161,248494,3063,5018,3516,1101407,250356,248453,3117,5016,3519,1346982,250235,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl204,60574,2326,1982,1867,11777,62948,58957,2657,1987,1912,139199,61341,58929,2675,1986,1913,178760,61269,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1084,45680,1840,1210,1480,10282,46702,44668,2003,1215,1555,108441,45680,44646,2019,1215,1556,142885,45612,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1239,7865,779,676,533,1400,8513,7609,839,678,516,9609,8215,7618,844,678,516,11828,8206,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl989,9959,1130,892,701,3116,10457,9792,1154,896,697,15578,10278,9706,1160,893,693,18048,10132,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl302,6967,697,613,497,722,7655,6899,821,606,481,9999,7559,6926,825,616,485,14479,7564,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn559,8631,1133,729,759,2410,8811,8344,1136,734,717,11107,8528,8165,1127,733,711,13766,8333,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1277,17451,1219,1001,1000,5002,17631,17193,1221,1006,1026,26191,17375,17175,1223,988,1026,30634,17349,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl290,4390,536,495,416,594,4610,4240,553,500,414,3391,4452,4205,560,500,413,4021,4393,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1067,7025,861,582,587,1178,7911,6780,961,583,557,9045,7630,6635,949,582,553,10934,7359,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1045,1871,388,265,215,439,2111,1881,439,270,209,992,2093,1870,434,270,209,1143,2078,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl378,53748,2008,968,1867,9470,54738,51660,2048,973,1980,105046,52654,51540,2072,967,1979,136251,52398,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn615,17489,1389,1268,986,4396,18173,17149,1467,1273,985,31156,17821,16884,1481,1082,981,36257,17500,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl428,378059,5123,4287,4050,86031,392691,352399,8151,4225,4926,1745266,366819,351150,8410,4214,4932,2315880,364486,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1103,3602,519,555,321,755,3822,3583,544,560,317,2862,3797,3569,545,560,317,3441,3779,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl683,27128,1510,1237,1229,8890,27754,26498,1600,1238,1246,46908,27088,26437,1611,1236,1247,57772,26983,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl259,8401,1035,582,628,1277,9157,8506,1291,587,609,11613,9220,8455,1291,574,608,15979,9141,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn338,349181,3465,6724,3432,159321,351585,335609,3965,6700,4459,1235176,338015,335394,3998,6699,4463,1592821,337674,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl730,13251,1247,1175,871,4322,13665,12943,1289,1179,861,23285,13357,12945,1291,1179,861,28036,13343,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl753,18718,1264,1228,935,4355,20234,18354,1416,1230,939,37936,19812,18351,1454,1228,941,46818,19755,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl305,248775,3314,3250,2842,65002,253859,235685,4368,3216,3518,1016634,240801,235454,4449,3212,3516,1364878,240246,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl502,21998,1192,883,1031,5687,22500,21150,1245,888,1062,39764,21636,21086,1248,878,1057,47503,21542,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl773,2891,353,438,256,343,3275,2949,435,443,252,2200,3331,2944,432,443,251,2977,3318,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl093,232566,2308,4317,2579,73126,233296,222397,2447,4271,3361,616356,223161,222233,2437,4270,3364,791256,222935,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl884,212858,3632,5248,3035,111046,217706,203446,4593,5159,3553,1071496,208304,202971,4647,5152,3559,1491666,207445,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl692,1718,327,312,223,390,1916,1731,366,314,217,1937,1901,1727,363,314,217,2428,1895,
